"Group.1" "Group.2" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "subject" "activity_desc" "activity_id"
27 2 0.265770253921569 -0.0243067860181818 -0.102940778509804 -0.271096391411765 -0.146271838213333 -0.196969747119608 0.3098248595 0.50072215375 -0.176420788333333 -0.6201772586 -0.7719149018 -0.867280030196078 -0.272793001510204 -0.427608845588235 -0.522073389591837 -0.478148599215686 -0.5426895702 -0.577555920588235 -0.173335441047619 -0.302306272333333 -0.39505812075 -0.3852154796 -0.482093703854167 -0.472828389444444 -0.514441668514583 -0.581358436354167 -0.61578002112 -0.65211208514 -0.659281888979592 -0.630908590888889 -0.308418670958333 -0.347580902978261 -0.253923786888889 -0.289551952115217 -0.322979045463415 -0.333928093409091 -0.179717153207317 -0.2155430956 -0.393525943928571 -0.456552717569565 -0.147935940040541 -0.0939785824266667 -0.236663399627907 -0.218142731333333 -0.217857404595745 -0.2295031711 -0.293275958157895 -0.33647120125 -0.307353617447368 -0.866044430588235 -0.790352177058824 -0.806910608431373 -0.737757298823529 -0.723901045294118 -0.663364647843137 -0.186582307571429 -0.201884263844444 -0.254584508837209 -0.844215297647059 -0.84825384 -0.818339217647059 -0.787175279 -0.721124467411765 -0.678445549411765 -0.362597843117647 -0.290877007575758 -0.406324384051282 -0.838792831960784 -0.847922217843137 -0.65469084446 -0.425513624553191 -0.438191227543478 -0.48835969642 -0.472936396595238 -0.429980764166667 -0.499309851780488 -0.488114140048781 -0.522140140204545 -0.509157190729167 27 "WALKING_UPSTAIRS" 2
28 2 0.262005841764706 -0.0362320134142857 -0.103930733124314 -0.21770054868 -0.170101785373469 -0.25051574834902 0.29980175240625 0.1936151359575 -0.48283854254902 -0.751929644901961 -0.885957137647059 -0.923594098627451 -0.196449454570732 -0.378576775510204 -0.39668754457 -0.46104980154902 -0.468912196862745 -0.50782495444 -0.11477868017561 -0.262806608190909 -0.366831598638298 -0.37959806332 -0.38662083179 -0.39461179420102 -0.346218323730233 -0.376597092625532 -0.486934204118182 -0.48409637286 -0.561152845784314 -0.5956888472 -0.0937740439595745 -0.291251185095745 -0.236615314237073 -0.16847407882381 -0.05037616542 -0.239197876386364 -0.211551144433333 -0.0240983731926829 -0.159332983306383 -0.428785034243902 -0.331163036916667 -0.0651435025097561 -0.0531402391380952 -0.163171155907317 -0.145075849113636 -0.1945401128 -0.269086093891892 -0.292353243289474 -0.24554282875 -0.868206868823529 -0.812916586862745 -0.727452934117647 -0.77528884945098 -0.656422120196078 -0.579343467019608 -0.210201117214286 -0.356149384702703 -0.353268415525 -0.846272663803922 -0.815821346666667 -0.79936215 -0.727648108039216 -0.672690717647059 -0.589932892745098 -0.255518180789474 -0.133912869051282 -0.282713220795455 -0.810566669411765 -0.75273571745098 -0.488813858489362 -0.39163793052381 -0.278416448963636 -0.4202202690625 -0.452695679697674 -0.395601267333333 -0.527087320255319 -0.431339753617778 -0.506221869813953 -0.610649823913043 28 "WALKING_UPSTAIRS" 2
29 2 0.265423066877551 -0.0401877624170732 -0.097915348377551 -0.106298039547619 -0.129469408297872 -0.0621726742058824 0.0674637085305556 0.0200936074634146 0.0836410600277778 -0.0708434934724138 0.0797058225342857 -0.168065824292683 0.0738321159272727 0.219793463136774 0.13731858430303 -0.0703392408527778 -0.14931984964186 -0.215124639380952 -0.0944283520740741 0.0090601672972973 0.0858629593727273 -0.0991082757545714 -0.000597510106451609 -0.059695402455 -0.072761946 -0.0314422155675676 -0.177268759029412 -0.12811629443878 -0.264750429852941 -0.228950932920455 -0.0145054145 -0.0497852800805405 -0.00152761657575758 -0.00648030620833333 -0.104051378407407 -0.00871683483714285 -0.124580204594595 -0.163772749734884 -0.0589478993783784 -0.0965030990594118 -0.225441916277778 -0.3026513428075 -0.342509151116622 -0.290479504124324 -0.238309573157895 -0.253856943312195 -0.351205042541026 -0.299898376617647 -0.152056918710526 -0.783667613673469 -0.787414580755102 -0.796436753469388 -0.828196531428571 -0.789257639591837 -0.780838809387755 -0.565565603523913 -0.583167358023256 -0.517269532659091 -0.835882466326531 -0.862678268163265 -0.875101686326531 -0.864480204489796 -0.8538249 -0.848284946734694 -0.571591309065217 -0.54976802044186 -0.457438129444444 -0.833139765625 -0.843473321612245 -0.7944226101875 -0.779749657265306 -0.8017927925 -0.626155457534884 -0.469466887444444 -0.473655808255319 -0.395843417489362 -0.332804468395455 -0.340498077333333 -0.299344425826087 29 "WALKING_UPSTAIRS" 2
30 2 0.271415642261538 -0.0489685949522727 -0.0648814679188136 -0.24933567613125 -0.246056462933333 -0.129557341013514 -0.0431477935 -0.0157127528181818 -3.45675185185178e-05 -0.173385199298182 -0.297958145441241 -0.510947758995833 -0.3128723086 -0.490948293 -0.502657668709677 -0.524721995753846 -0.646294180833333 -0.60824979684375 -0.127634832946 -0.205257000781132 -0.203863918465517 -0.300096225586207 -0.266359276658182 -0.239345634783091 -0.473740314306452 -0.615281554980357 -0.527556913183333 -0.540994580508197 -0.570669680285714 -0.310776882949153 -0.261135613705556 -0.260450639698182 -0.249055991820755 -0.241906871051724 -0.449198589047692 -0.411332809609091 -0.185601291981818 -0.153554027425926 -0.524210071788235 -0.442152552653061 -0.252505262586429 -0.272592425614035 -0.280963140682143 -0.216832041334615 -0.200061068335593 -0.271938080561404 -0.41186575272549 -0.357674552854167 -0.33577141665 -0.756646167846154 -0.779787161076923 -0.768446858153846 -0.77349742078125 -0.708504852830769 -0.768237489692308 -0.50080105537931 -0.497701065340351 -0.522371346440678 -0.745021528234375 -0.711605910738462 -0.633087733203125 -0.647888712507937 -0.637275406476923 -0.565913780634921 -0.549785864528302 -0.476211920839286 -0.426718684820909 -0.760705821692308 -0.779243505573771 -0.607341629322034 -0.606690891492308 -0.61702258968254 -0.492043563551724 -0.479971150575 -0.413951241068966 -0.449626222327586 -0.523857978516667 -0.580231058867308 -0.488198154315094 30 "WALKING_UPSTAIRS" 2
1 3 0.289188320408163 -0.0222363954285714 -0.0706313127632653 -0.0851345751607143 0.0120204953636364 -0.07202194309525 -0.074971234315 -0.0881122098464286 0.0753589662972973 0.03274602165 -0.304350047859091 -0.496584981197826 0.00551650902285714 -0.0799660891146341 -0.1394539464 -0.126562497633333 -0.1692930116275 -0.158912792286486 -0.0883842886666667 -0.130453147268571 -0.0102279717051282 -0.198243453281136 -0.1473734746 -0.0975065251581395 -0.111153650044359 -0.166644274925 -0.1963129585 -0.218575134571429 -0.235128925439024 -0.262439586152174 0.011759137325641 -0.0652567842676471 -0.0867877835263158 -0.0212195467666667 -0.078373604840625 -0.0351458857566667 0.0041394318325 -0.09283065693 -0.178975518392105 -0.0746119240771429 -0.0422247832823529 -0.0937737545348837 -0.310070701351351 -0.172922427405405 -0.0483705821742857 0.0266667568567568 -0.297785134487805 -0.0785518676078947 -0.204871302805556 -0.69398080977551 -0.682069240612245 -0.691689090553191 -0.67584381877551 -0.7497016025 -0.737662973489796 -0.48186864838913 -0.404255538484783 -0.331447317023256 -0.639277743444082 -0.6945461073125 -0.653789106875 -0.704261455306122 -0.720436832244898 -0.704208234479167 -0.5963982003125 -0.535313754828261 -0.502481667113636 -0.725807364 -0.708108343958333 -0.705529119833333 -0.674301598255319 -0.653174050638776 -0.567468550217391 -0.490261262046512 -0.519974090154545 -0.393466031244444 -0.261610979815789 -0.261279952116279 -0.232773872295556 1 "WALKING_DOWNSTAIRS" 3
2 3 0.27761534806383 -0.0288067361512821 -0.0952521937531915 -0.1082891106 0.0934807353125 0.106053852347059 -0.0908913330242424 -0.0861483785228571 -0.000334875902439024 -0.307011886766667 0.0774511350322581 -0.0152004779666667 0.00477475343243243 0.276576038441176 -0.0629526637221212 0.0662381022222222 0.203345395827586 0.16305339662069 0.138651792310345 -0.032321965846 0.0290535312633333 -0.0489580196875 -0.0576474117670968 -0.0732779989709677 0.065273256 0.0489015460344828 0.0260002578881562 -0.00760163334482758 0.070179749821875 -0.0376591304516129 0.0250398073333333 0.0896223999285714 0.0886291794787879 0.0862132123636364 0.010341651375 0.0628498713125 -0.104369580806452 0.0366511927428571 -0.141685532823529 -0.0596245999411765 -0.132494503757576 -0.0801720069114286 -0.104295112771429 -0.0886316133378125 -0.0587612946454048 -0.162456817212121 -0.164991616935484 -0.11037048245 0.0369742656666667 -0.406079942092857 -0.508849019614634 -0.416998451295455 -0.511604722073171 -0.400193910086957 -0.605395459356829 -0.446907536846154 -0.451490536282051 -0.424515083731707 -0.397869254081395 -0.435525740564103 -0.351750585073171 -0.440006705781395 -0.501152832380952 -0.436814941772727 -0.522407779428571 -0.521407459582222 -0.5098085575 -0.6027183811 -0.566838990761905 -0.590478568878049 -0.62766934 -0.584580079711111 -0.613663990795455 -0.629145537707317 -0.609838149681818 -0.662043241525 -0.536316039435897 -0.495030588697619 -0.449995549833333 2 "WALKING_DOWNSTAIRS" 3
3 3 0.292423484693878 -0.0265406178233333 -0.0924502615938776 -0.123000176666667 -0.0837287943775 -0.254086529 0.0476527687586207 0.174458566325714 0.0215305382195122 -0.264123946974359 -0.357201286 -0.557902551361702 -0.0370256854736842 -0.194468724625 -0.183510808340909 -0.2259701782625 -0.257910261893077 -0.198304178753415 -0.0342644260424242 -0.0558322111935484 -0.184109746805556 -0.221069769275 -0.288718492997778 -0.334669702860465 -0.215458483957143 -0.256761137386364 -0.343810283125 -0.329190759222222 -0.374127605904762 -0.353434327806667 -0.0797800879705882 -0.09331545045 -0.045601635272973 -0.112779140621622 -0.0599123610294118 -0.00289015227297298 -0.0940899846566667 -0.012689176345 -0.189089371769231 -0.236612887714286 -0.155548115363636 -0.100688702268293 -0.255899470004878 -0.190609092754054 -0.107501200251909 -0.237257683463415 -0.0536254767078947 -0.2413515380525 -0.269907398675676 -0.773941337520833 -0.716143258979592 -0.757721254166667 -0.664082548520833 -0.647296513770833 -0.601033198958333 -0.265037140034211 -0.191914080972222 -0.316876663616667 -0.706311947021277 -0.748430588446809 -0.731437599897959 -0.72841608812766 -0.695338135404255 -0.653872514364583 -0.452488974195122 -0.354030285666667 -0.348533339684211 -0.797875127163265 -0.863915469183673 -0.595947106121951 -0.545728732181818 -0.508611256523256 -0.443354692434783 -0.391890779139535 -0.446445341630435 -0.41424127695 -0.405931946086364 -0.491390091813953 -0.476967655891304 3 "WALKING_DOWNSTAIRS" 3
4 3 0.279965329555556 -0.0265525315666667 -0.0612457959666667 -0.12591666237 -0.0685052572323529 -0.209405261736585 0.0101900400580645 0.0404340172222222 0.179135595055172 0.37894854896 0.319238857178125 0.0317043906551724 -0.15389087883871 0.203296119275862 0.4297032545 0.277299436075758 0.0735683441666667 0.138862563596667 -0.0377709933030303 0.0576859691578947 -0.0224079578263158 0.0516137068789474 -0.13493896075 -0.000960527827586206 0.1377182434375 0.0374743685193548 0.00848935657878788 0.0141671505357143 -0.0445072626 -0.154349621818182 0.0809170517666667 0.0876146302333333 -0.0970151986257143 -0.148381701516129 -0.126126310558824 -0.0747626444275862 -0.0743589717837838 -0.146846394734375 -0.122622701591667 -0.236871619055556 -0.236220588657143 -0.256333804271795 -0.253263787621622 -0.267755653368421 -0.324161139142857 -0.29284723944186 -0.244579837681579 -0.201922645757576 -0.304873947944444 -0.754314278444444 -0.758795843181818 -0.753370876795455 -0.707092286818182 -0.695693701022222 -0.745163237863636 -0.342706858027027 -0.422502471432432 -0.329427020702703 -0.766146118409091 -0.736105881444444 -0.756114352727273 -0.705235463666667 -0.779405358681818 -0.612847222733333 -0.514915714820513 -0.543197677619048 -0.473747698230769 -0.885928776666667 -0.878362718888889 -0.704777751068182 -0.5954805371 -0.612862575214286 -0.498727980571429 -0.477746372302326 -0.596882762486487 -0.51521348325 -0.364339365302326 -0.513308245487179 -0.3778663075 4 "WALKING_DOWNSTAIRS" 3
5 3 0.29354392712766 -0.0308196862642857 -0.0567194631957447 -0.0895711601111111 0.258569376241379 0.19036178836 -0.0525776362352941 -0.0616475080526316 0.048785482775 0.207629677848276 0.208107049596296 0.385795861544119 0.00818147109677419 0.164593934848485 0.227901239095652 0.202475501188571 0.028599409 0.0927415616085714 0.140182288037037 0.12261383253125 0.06751867725 0.08004105526875 0.021859905783871 -0.0128647017566667 0.0440046032323529 0.00302983663 -0.00193419982571429 -0.0227998284111111 0.019200218275 0.00827335310344827 0.0852040136333333 0.102937395455556 0.00101981703846154 -0.0406129994526316 0.00168221062293751 0.049138331826087 0.0396236693636364 0.00608488345769231 -0.0150379968 0.0132190212727273 -0.107701516324324 -0.166624983411111 -0.114542359663636 -0.0670102586441463 -0.287418233647059 -0.109783756690476 -0.17248927910625 -0.120247962457143 -0.105501363612903 -0.513418329581395 -0.513219094575 -0.596566011071111 -0.631977065674419 -0.55558433 -0.567240006863636 -0.653031162006383 -0.627301528022727 -0.632188985791489 -0.506478958090909 -0.573947055093023 -0.51268831 -0.65930548222119 -0.521776985111111 -0.590426692210256 -0.57482637086087 -0.681055373851064 -0.681809708297872 -0.600799916795455 -0.634830234 -0.699402428302326 -0.719821808162791 -0.697661496856818 -0.800566992727273 -0.80141115976087 -0.772828515133333 -0.612080016581395 -0.586857385317073 -0.5389201403 -0.500592316292683 5 "WALKING_DOWNSTAIRS" 3
6 3 0.277045258145833 -0.0334615864962857 -0.07820885995125 -0.0891258935384615 0.389127759428571 0.342627286456429 0.0393624504516129 -0.0903060673722222 -0.199660669611111 -0.0379098412903226 0.0232581670470588 0.0358105215909677 0.0848003898206452 0.274080438192857 0.164458609785714 0.134086468208571 0.0592115848384615 0.081365672284375 0.2165719493576 0.195895444468966 0.22076992546087 0.1378090116 0.0615027554482759 0.0817522016551724 0.082832135016129 0.029913282 0.0706409243809524 0.129051018971429 -0.0173302756806452 0.0352529092214286 0.180453174904167 0.229587378419355 0.0882405943486667 0.046006968353125 0.0774750592 0.0847443303928571 0.1015577617 0.0979012452222222 -0.022035958730303 0.1762452326625 0.129835663739286 0.0249793956 -0.0233960061333333 0.132919578393103 0.0744357522942857 -0.0545365767633333 -0.120801497756757 -0.165049783982353 0.0358945725757576 -0.250588515352941 -0.232587598638889 -0.294736523162162 -0.212535703717949 -0.264470474805556 -0.180220291284211 -0.582649618846154 -0.48969800695 -0.525324514853658 -0.260383580342105 -0.281745700205128 -0.336898186238095 -0.361384101289474 -0.345656906973684 -0.206036672027778 -0.464834467792308 -0.445941292641026 -0.405599040023256 -0.466360805511111 -0.517254038384615 -0.400751830076923 -0.328421107657143 -0.260222912894737 -0.325997854888889 -0.415466664292683 -0.495482309761 -0.61744547325 -0.5114827175 -0.471254742243902 -0.434512997275 6 "WALKING_DOWNSTAIRS" 3
7 3 0.28030708 -0.025114324175 -0.0787821070065217 -0.11944118516 -0.0273078648648649 -0.06014827002 -0.122416417888889 -0.103863087571429 -0.0174996897837838 -0.091537205483871 -0.085584635054054 -0.267329335421053 -0.0676120038966667 -0.0925038913046875 -0.133291969368571 -0.127001778956757 -0.183644738210526 -0.159315119371429 -0.10516353055 -0.00961270973846154 -0.104639381452632 -0.258106498914286 -0.213638845837838 -0.22041464806641 -0.103676589212857 -0.16517723882 -0.234435282808333 -0.205094720341463 -0.269045984189189 -0.284989785847619 0.0483633068333333 0.00108349996666667 -0.0604557883384375 -0.0717632413529412 0.0426869003516129 -0.0730727006727273 -0.115143238323529 0.0440980288846154 0.0089257584865625 -0.0277788544882353 -0.0263984338461538 -0.162567290466667 -0.0391424771289474 -0.120137311378788 -0.0659047366470588 -0.119322204428571 -0.111646128545455 -0.0410377787407407 -0.0493083009142857 -0.685633322045455 -0.66882085604 -0.642771206276596 -0.714095497446809 -0.70644152693617 -0.679837240652174 -0.411167931993182 -0.429937293404762 -0.4135990825 -0.62014867012766 -0.665080629782609 -0.637976165340426 -0.712731462978723 -0.689787403510638 -0.73207089 -0.593060308777778 -0.554132191590909 -0.566250535853659 -0.72188017423913 -0.817784990238095 -0.768084873651163 -0.750614892613636 -0.739270779767442 -0.672425664933333 -0.599148642322222 -0.650223552125641 -0.432284089069767 -0.493319435146154 -0.395978077971429 -0.283813076272727 7 "WALKING_DOWNSTAIRS" 3
8 3 0.283484089210526 -0.0274563176709677 -0.0842417195026316 -0.0895097688777778 0.059224445875 0.256836915285714 -0.00778644007407408 -0.0932705116703704 -0.02524444555625 -0.1477466936 -0.017294898 -0.0647323267758621 0.0686797620333333 0.0831624719 -0.100349604457143 0.0896673952916667 0.0570180758 0.0877856748181818 0.0234609595714286 0.129232403272727 -0.0417877292380952 0.104263545045455 0.123639010347826 0.049214902816 0.0313481836269231 -0.0583573103076923 -0.0271701696777778 -0.01002284828 0.10112656773913 -0.0900888727121212 0.239477622037037 0.0932557189833333 -0.0435938350769231 -0.018303840968 -0.0862170332916667 0.156574019954545 0.100839626265385 0.031234070528 0.0826691799047619 0.117395942395833 0.0206774162416667 0.04942254925 -0.0199502677380952 0.0692973864112857 0.00436619117241379 -0.0265011190933333 -0.0915887707321429 -0.148496422846154 0.03685305825 -0.253930109892857 -0.164140992548387 -0.35896840763871 -0.308665692464286 -0.269509744451613 -0.286894264074074 -0.429809563645161 -0.476334878756757 -0.531637698888889 -0.29330854685 -0.0697645161875 -0.177091874692308 -0.130689007 -0.193927191068965 -0.100615956071429 -0.4572268444 -0.4435937934 -0.460621331935484 -0.324991428034483 -0.27225031677 -0.368708378481818 -0.387272167740741 -0.273634725225806 -0.539103624764706 -0.472582114611765 -0.556370722133333 -0.598502082314286 -0.598308332285714 -0.606795744927273 -0.609476489470588 8 "WALKING_DOWNSTAIRS" 3
9 3 0.295923445 -0.0294010051004857 -0.08691970908 -0.0531792337142857 0.197569337583333 -0.185643821571429 -0.104921566575185 -0.0634825478642857 -0.159591254043478 0.12246938462963 -0.0751769346071429 0.0537161798333333 0.0498441724 0.1045909458 -0.0207356830434783 0.302687129153846 0.101662811344828 0.122156560041667 -0.04339650352 -0.0852986982333333 -0.109362363111111 0.0241410355 0.0132972197 -0.0773083670714286 0.0874415463392857 0.102398589171429 0.176641831692 0.0453759821413793 0.0507103557 0.0374081721212121 0.0559967262173913 0.0659386778146667 0.17459365748 -0.0138908951724138 0.0134545557777778 0.112102022129032 -0.148690947466667 0.0366256458888889 -0.155181178884375 -0.0780791146944444 -0.209269398918919 -0.30518193683871 -0.255795914262857 -0.230562126606061 -0.210722956121212 -0.273237791193667 -0.117779872806452 -0.261761838222222 -0.08409305928125 -0.720005755857143 -0.68802614 -0.69282894095 -0.670451983404762 -0.72544306697619 -0.715613247857143 -0.4741534184575 -0.520053651310526 -0.542850239388889 -0.722579929857143 -0.730189137380952 -0.645438850487805 -0.739707961404762 -0.744349483809524 -0.737078819761905 -0.66620310902439 -0.612803186190476 -0.5672453809 -0.791972004833333 -0.821526590190476 -0.86263752 -0.803610448047619 -0.845227223947368 -0.659773354394737 -0.635769597675 -0.68302070131579 -0.444030011523947 -0.506680483465714 -0.370778299506061 -0.121437578998788 9 "WALKING_DOWNSTAIRS" 3
10 3 0.290401594315789 -0.0265484531424242 -0.0957419339189189 -0.11543641028 0.286404865333333 -0.0565704692222222 0.0749619959807692 -0.007150836944 -0.114216071203571 -0.0618655526956522 0.08343508 -0.00257823857142857 0.0613634183913044 -0.0434531720416667 -0.0161628456 -0.0561036712068966 -0.1466433612 0.157125819947368 0.08160517887 0.0931200230814815 0.215016102173913 0.141776125373913 0.196365229944444 0.12816363728 0.0513009377916667 0.0190502883653846 -0.0943012396666667 0.04019367148 0.051793067964 -0.00879284108333334 0.0488828700916667 0.0625539011538462 -0.011669977332 -0.015219869 0.290583537534483 -0.0299007131052632 -0.146515229340741 0.101131589318182 -0.046102765226087 0.0470760171777778 -0.0890099152548387 -0.107420519870968 -0.123002910851852 -0.153533068710345 -0.130905139259259 -0.15809753615 -0.0438202673461538 0.0153413948461538 -0.00232917125 -0.490032539714286 -0.431463936764865 -0.491668698057143 -0.526505281657143 -0.520491943555556 -0.470891560315789 -0.701861362222222 -0.638036170323529 -0.580401410777778 -0.386621218434375 -0.371814038727273 -0.313902489882353 -0.341060337971429 -0.471925576594595 -0.491564346823529 -0.696055673513513 -0.637988249675676 -0.683444056578947 -0.361134592903226 -0.408510760206897 -0.662222252833333 -0.676353623702703 -0.735931005777778 -0.789948928157895 -0.806837455210526 -0.833610371351351 -0.665210224638889 -0.667897309189189 -0.755388326470588 -0.455786843 10 "WALKING_DOWNSTAIRS" 3
